Tipo;Descripcion;Habitaciones;Baños;Área;Barrio;Valor;Valor_USD
Casa;Casa en venta en Zona Noroccidental;4;5;187;Zona Noroccidental;1080000000.0;279720.28
Casa;Casa en venta en Fontibón;4;4;153;Fontibón;612000000.0;158508.16
Apartamento;Apartamento en venta en Rafael Uribe Uribe;3;2;60;Rafael Uribe Uribe;255000000.0;66045.07
Casa;Casa en venta en Normandia;3;3;124;Normandia;540000000.0;139860.14
Apartamento;Apartamento en venta en La Uribe;3;2;64;La Uribe;240000000.0;62160.06
Apartamento;Apartamento en venta en Suba;3;1;48;Suba;190000000.0;49210.05
Apartamento;Apartamento en venta en Salitre ;3;2;64;Salitre ;466000000.0;120694.12
Apartamento;Apartamento en venta en Usaquén;3;3;122;Usaquén;609000000.0;157731.16
Apartamento;Apartamento en venta en Usaquén;2;2;51;Usaquén;336000000.0;87024.09
Apartamento;Apartamento en venta en El Batán;3;3;120;El Batán;730000000.0;189070.19
Apartamento;Apartamento en venta en Usaquén;2;1;51;Usaquén;220000000.0;56980.06
Apartamento;Apartamento en venta en Chico Reservado;3;4;175;Chico Reservado;1150000000.0;297850.3
Apartamento;Apartamento en venta en Alameda;3;2;97;Alameda;580000000.0;150220.15
Apartamento;Apartamento en venta en Bella Suiza;3;3;117;Bella Suiza;620000000.0;160580.16
Apartamento;Apartamento en venta en Chico Reservado;3;3;135;Chico Reservado;1300000000.0;336700.34
Apartamento;Apartamento en venta en Gran America;3;2;80;Gran America;670000000.0;173530.17
Apartamento;Apartamento en venta en Madelena;2;1;40;Madelena;179999999.0;46620.05
Apartamento;Apartamento en venta en Parque Central Bavaria;1;2;68;Parque Central Bavaria;460000000.0;119140.12
Apartamento;Apartamento en venta en El Refugio;1;2;58;El Refugio;651000000.0;168609.17
Apartamento;Apartamento en venta en El Refugio;1;2;55;El Refugio;622000000.0;161098.16
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;87;Zona Noroccidental;419999999.0;108780.11
Apartamento;Apartamento en venta en Mirandela ;3;2;76;Mirandela ;280000000.0;72520.07
Apartamento;Apartamento en venta en Ciudad Bolívar;4;3;101;Ciudad Bolívar;460000000.0;119140.12
Apartamento;Apartamento en venta en Ciudad Bolívar;3;1;54;Ciudad Bolívar;179999000.0;46619.79
Apartamento;Apartamento en venta en El Chicó;3;3;92;El Chicó;640000000.0;165760.17
Casa;Casa en venta en Engativa;3;2;82;Engativa;390000000.0;101010.1
Casa;Casa en venta en Zona Noroccidental;6;3;144;Zona Noroccidental;536000000.0;138824.14
Casa;Casa en venta en Zona Noroccidental;3;2;182;Zona Noroccidental;670000000.0;173530.17
Apartamento;Apartamento en venta en Chico Navarra;3;3;129;Chico Navarra;770000000.0;199430.2
Casa;Casa en venta en Zona Noroccidental;4;3;130;Zona Noroccidental;635000000.0;164465.16
Apartamento;Apartamento en venta en Santa Barbara;3;3;114;Santa Barbara;600000000.0;155400.16
Apartamento;Apartamento en venta en Zona Noroccidental;3;3;125;Zona Noroccidental;650000000.0;168350.17
Apartamento;Apartamento en venta en San Cipriano;1;1;36;San Cipriano;218000000.0;56462.06
Apartamento;Apartamento en venta en Barrios Unidos;3;4;125;Barrios Unidos;449000000.0;116291.12
Apartamento;Apartamento en venta en Chico Reservado;2;2;49;Chico Reservado;477000000.0;123543.12
Apartamento;Apartamento en venta en Kennedy;4;2;88;Kennedy;393400000.0;101890.7
Apartamento;Apartamento en venta en Santa Barbara;3;3;82;Santa Barbara;592000000.0;153328.15
Apartamento;Apartamento en venta en Zona Noroccidental;3;1;55;Zona Noroccidental;165000000.0;42735.04
Apartamento;Apartamento en venta en Tintala;3;1;45;Tintala;140000000.0;36260.04
Apartamento;Apartamento en venta en Suba;3;2;69;Suba;270000000.0;69930.07
Apartamento;Apartamento en venta en Usaquén;2;2;63;Usaquén;285000000.0;73815.07
Apartamento;Apartamento en venta en Salitre ;3;2;83;Salitre ;500000000.0;129500.13
Apartamento;Apartamento en venta en Chapinero Central;3;2;93;Chapinero Central;380000000.0;98420.1
Apartamento;Apartamento en venta en Cedritos;3;2;79;Cedritos;240000000.0;62160.06
Apartamento;Apartamento en venta en Puente Largo;3;3;119;Puente Largo;685000000.0;177415.18
Apartamento;Apartamento en venta en Puente Largo;2;3;86;Puente Largo;395000000.0;102305.1
Apartamento;Apartamento en venta en El Chicó;1;1;49;El Chicó;320000000.0;82880.08
Apartamento;Apartamento en venta en Usaquén;3;3;94;Usaquén;360000000.0;93240.09
Apartamento;Apartamento en venta en La Salle;1;1;37;La Salle;220000000.0;56980.06
Apartamento;Apartamento en venta en Suba;2;2;42;Suba;195000000.0;50505.05
Apartamento;Apartamento en venta en Usaquén;3;2;94;Usaquén;345000000.0;89355.09
Apartamento;Apartamento en venta en Chapinero Alto;1;1;52;Chapinero Alto;370000000.0;95830.1
Apartamento;Apartamento en venta en Zona Noroccidental;3;4;183;Zona Noroccidental;980000000.0;253820.25
Casa;Casa en venta en Usaquén;3;3;140;Usaquén;534000000.0;138306.14
Apartamento;Apartamento en venta en Chico Norte;5;5;427;Chico Norte;2200000000.0;569800.57
Apartamento;Apartamento en venta en Usaquén;3;4;265;Usaquén;1390000000.0;360010.36
Apartamento;Apartamento en venta en Santa Barbara;3;5;217;Santa Barbara;1700000000.0;440300.44
Apartamento;Apartamento en venta en Nicolas De Federman;3;3;94;Nicolas De Federman;595000000.0;154105.15
Apartamento;Apartamento en venta en San Cristobal;2;1;45;San Cristobal;180000000.0;46620.05
Apartamento;Apartamento en venta en Ciudad Bolívar;2;1;40;Ciudad Bolívar;142000000.0;36778.04
Apartamento;Apartamento en venta en Salitre ;2;2;63;Salitre ;602113626.0;155947.59
Apartamento;Apartamento en venta en Salitre ;3;3;111;Salitre ;882532946.0;228576.26
Casa;Casa en venta en Zona Noroccidental;3;3;215;Zona Noroccidental;1300000000.0;336700.34
Apartamento;Apartamento en venta en Chico Norte;3;3;129;Chico Norte;565000000.0;146335.15
Apartamento;Apartamento en venta en Usaquén;3;3;130;Usaquén;995000000.0;257705.26
Apartamento;Apartamento en venta en Chapinero;4;6;515;Chapinero;1400000000.0;362600.36
Casa;Casa en venta en San Patricio;5;8;400;San Patricio;2600000000.0;673400.67
Casa;Casa en venta en Pontevedra ;4;5;208;Pontevedra ;850000000.0;220150.22
Apartamento;Apartamento en venta en El Batán;2;3;112;El Batán;480000000.0;124320.12
Apartamento;Apartamento en venta en Usaquén;2;2;68;Usaquén;380000000.0;98420.1
Casa;Casa en venta en Chapinero;5;5;773;Chapinero;4600000000.0;1191401.19
Casa;Casa en venta en Zona Noroccidental;3;4;300;Zona Noroccidental;1850000000.0;479150.48
Apartamento;Apartamento en venta en Santa Barbara;3;2;174;Santa Barbara;750000000.0;194250.19
Apartamento;Apartamento en venta en Usaquén;2;3;122;Usaquén;890000000.0;230510.23
Apartamento;Apartamento en venta en Zona Noroccidental;3;5;129;Zona Noroccidental;820000000.0;212380.21
Casa;Casa en venta en Usaquén;3;5;264;Usaquén;1500000000.0;388500.39
Apartamento;Apartamento en venta en Zona Noroccidental;3;3;88;Zona Noroccidental;650000000.0;168350.17
Apartamento;Apartamento en venta en Los Rosales;3;3;164;Los Rosales;1400000000.0;362600.36
Apartamento;Apartamento en venta en Santa Barbara;3;4;165;Santa Barbara;730000000.0;189070.19
Casa;Casa en venta en Rafael Uribe Uribe;9;4;250;Rafael Uribe Uribe;460000000.0;119140.12
Apartamento;Apartamento en venta en Andes Norte;3;3;154;Andes Norte;1260000000.0;326340.33
Apartamento;Apartamento en venta en Fontibón;3;1;53;Fontibón;168000000.0;43512.04
Apartamento;Apartamento en venta en Barrios Unidos;2;2;73;Barrios Unidos;320000000.0;82880.08
Apartamento;Apartamento en venta en Engativa;3;2;75;Engativa;319000000.0;82621.08
Apartamento;Apartamento en venta en Cedritos;3;1;61;Cedritos;280000000.0;72520.07
Casa;Casa en venta en Zona Noroccidental;3;2;84;Zona Noroccidental;350000000.0;90650.09
Apartamento;Apartamento en venta en Engativa;3;3;94;Engativa;485000000.0;125615.13
Apartamento;Apartamento en venta en Chapinero;1;1;23;Chapinero;180000000.0;46620.05
Apartamento;Apartamento en venta en Barrios Unidos;3;4;219;Barrios Unidos;1450000000.0;375550.38
Apartamento;Apartamento en venta en Engativa;3;2;55;Engativa;250000000.0;64750.06
Casa;Casa en venta en Barrios Unidos;3;3;71;Barrios Unidos;230000000.0;59570.06
Apartamento;Apartamento en venta en Kennedy;3;2;63;Kennedy;280000000.0;72520.07
Apartamento;Apartamento en venta en Barrios Unidos;1;1;52;Barrios Unidos;255000000.0;66045.07
Apartamento;Apartamento en venta en Cantagallo;3;2;65;Cantagallo;330000000.0;85470.09
Casa;Casa en venta en Zona Noroccidental;3;5;290;Zona Noroccidental;1200000000.0;310800.31
Apartamento;Apartamento en venta en Santa Barbara;2;1;63;Santa Barbara;345000000.0;89355.09
Apartamento;Apartamento en venta en Santa Ana;4;4;230;Santa Ana;2200000000.0;569800.57
Apartamento;Apartamento en venta en Usaquén;1;2;72;Usaquén;450000000.0;116550.12
Apartamento;Apartamento en venta en Los Rosales;3;4;300;Los Rosales;3000000000.0;777000.78
Casa;Casa en venta en Cedritos;3;4;159;Cedritos;595000000.0;154105.15
Apartamento;Apartamento en venta en Fontibón;2;2;73;Fontibón;260000000.0;67340.07
Apartamento;Apartamento en venta en Los Lagartos;3;2;55;Los Lagartos;260000000.0;67340.07
Apartamento;Apartamento en venta en Chico Reservado;2;2;88;Chico Reservado;640000000.0;165760.17
Apartamento;Apartamento en venta en Cedritos;2;2;70;Cedritos;415000000.0;107485.11
Apartamento;Apartamento en venta en Modelia;2;1;60;Modelia;260000000.0;67340.07
Apartamento;Apartamento en venta en Usaquén;2;3;77;Usaquén;445000000.0;115255.12
Apartamento;Apartamento en venta en Usaquén;3;3;82;Usaquén;300000000.0;77700.08
Casa;Casa en venta en Cedritos;3;3;146;Cedritos;690000000.0;178710.18
Casa;Casa en venta en Usaquén;3;5;175;Usaquén;1170000000.0;303030.3
Apartamento;Apartamento en venta en Los Rosales;2;2;75;Los Rosales;580000000.0;150220.15
Apartamento;Apartamento en venta en Santa Barbara;3;3;173;Santa Barbara;730000000.0;189070.19
Apartamento;Apartamento en venta en Usme;2;2;85;Usme;550000000.0;142450.14
Apartamento;Apartamento en venta en Bogotá D.C;3;3;164;Bogotá D.C;1150000000.0;297850.3
Apartamento;Apartamento en venta en Chapinero;3;3;175;Chapinero;1200000000.0;310800.31
Casa;Casa en venta en Bogotá D.C;4;5;566;Bogotá D.C;2800000000.0;725200.73
Apartamento;Apartamento en venta en Los Rosales;3;3;125;Los Rosales;900000000.0;233100.23
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;63;Zona Noroccidental;290500000.0;75239.58
Apartamento;Apartamento en venta en Usaquén;1;2;70;Usaquén;474500000.0;122895.62
Casa;Casa en venta en Cedritos;5;5;205;Cedritos;1100000000.0;284900.28
Apartamento;Apartamento en venta en Santa Barbara;1;1;59;Santa Barbara;390000000.0;101010.1
Apartamento;Apartamento en venta en Usaquén;3;3;177;Usaquén;875000000.0;226625.23
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;76;Zona Noroccidental;375000000.0;97125.1
Apartamento;Apartamento en venta en Santa Paula;3;4;186;Santa Paula;1300000000.0;336700.34
Apartamento;Apartamento en venta en Chico Reservado;3;4;365;Chico Reservado;2865000000.0;742035.74
Apartamento;Apartamento en venta en Usaquén;3;2;82;Usaquén;406000000.0;105154.11
Apartamento;Apartamento en venta en Fontibón;3;4;184;Fontibón;920000000.0;238280.24
Apartamento;Apartamento en venta en Usaquén;2;3;85;Usaquén;519000000.0;134421.13
Apartamento;Apartamento en venta en Usaquén;4;5;345;Usaquén;3600000000.0;932400.93
Apartamento;Apartamento en venta en Engativa;3;2;70;Engativa;280000000.0;72520.07
Apartamento;Apartamento en venta en Usaquén;3;2;86;Usaquén;451000000.0;116809.12
Apartamento;Apartamento en venta en San Cipriano;3;2;75;San Cipriano;350000000.0;90650.09
Apartamento;Apartamento en venta en Usaquén;3;2;92;Usaquén;491000000.0;127169.13
Apartamento;Apartamento en venta en Chapinero;2;3;196;Chapinero;1550000000.0;401450.4
Apartamento;Apartamento en venta en Los Rosales;1;2;75;Los Rosales;560000000.0;145040.15
Apartamento;Apartamento en venta en Santa Barbara;3;3;215;Santa Barbara;1250000000.0;323750.32
Apartamento;Apartamento en venta en Chapinero;1;2;98;Chapinero;980000000.0;253820.25
Apartamento;Apartamento en venta en Los Rosales;3;3;247;Los Rosales;2800000000.0;725200.73
Apartamento;Apartamento en venta en Quinta Camacho;3;4;325;Quinta Camacho;2200000000.0;569800.57
Apartamento;Apartamento en venta en Chico Reservado;3;4;333;Chico Reservado;5500000000.0;1424501.42
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;54;Zona Noroccidental;165000000.0;42735.04
Casa;Casa en venta en Los Mártires;5;5;355;Los Mártires;550000000.0;142450.14
Casa;Casa en venta en Castilla;3;3;80;Castilla;346000000.0;89614.09
Casa;Casa en venta en Barrios Unidos;4;2;250;Barrios Unidos;900000000.0;233100.23
Apartamento;Apartamento en venta en Kennedy;3;2;70;Kennedy;350000000.0;90650.09
Apartamento;Apartamento en venta en Teusaquillo;3;2;68;Teusaquillo;350000000.0;90650.09
Casa;Casa en venta en La Soledad ;3;4;248;La Soledad ;840000000.0;217560.22
Casa;Casa en venta en La Soledad ;5;2;210;La Soledad ;1000000000.0;259000.26
Oficina/Consultorio;Oficina/Consultorio en venta en San Diego;2;2;37;San Diego;330000000.0;85470.09
Apartamento;Apartamento en venta en Niza;3;2;132;Niza;490000000.0;126910.13
Apartamento;Apartamento en venta en Los Rosales;3;2;120;Los Rosales;980000000.0;253820.25
Apartamento;Apartamento en venta en Santa Barbara;3;3;160;Santa Barbara;615000000.0;159285.16
Apartamento;Apartamento en venta en El Retiro;4;4;223;El Retiro;1500000000.0;388500.39
Apartamento;Apartamento en venta en Cerros De Suba;3;3;154;Cerros De Suba;830000000.0;214970.21
Apartamento;Apartamento en venta en Chico Norte;3;3;186;Chico Norte;1800000000.0;466200.47
Apartamento;Apartamento en venta en El Retiro;3;3;214;El Retiro;1500000000.0;388500.39
Apartamento;Apartamento en venta en Hayuelos;3;2;67;Hayuelos;295000000.0;76405.08
Casa;Casa en venta en Las Villas;4;3;239;Las Villas;920000000.0;238280.24
Apartamento;Apartamento en venta en Chapinero;3;3;104;Chapinero;900000000.0;233100.23
Apartamento;Apartamento en venta en Santa Barbara;3;3;188;Santa Barbara;870000000.0;225330.23
Apartamento;Apartamento en venta en Los Rosales;3;3;120;Los Rosales;750000000.0;194250.19
Casa;Casa en venta en Teusaquillo;4;4;250;Teusaquillo;1700000000.0;440300.44
Casa;Casa en venta en Zona Noroccidental;3;3;300;Zona Noroccidental;1600000000.0;414400.41
Apartamento;Apartamento en venta en Zona Noroccidental;3;2;70;Zona Noroccidental;332808000.0;86197.36
Apartamento;Apartamento en venta en Usaquén;3;2;93;Usaquén;500000000.0;129500.13
Apartamento;Apartamento en venta en Chico Reservado;3;3;200;Chico Reservado;1550000000.0;401450.4
Apartamento;Apartamento en venta en Usme;3;3;149;Usme;1080000000.0;279720.28
Apartamento;Apartamento en venta en La Candelaria;3;3;267;La Candelaria;2200000000.0;569800.57
Apartamento;Apartamento en venta en Usaquén;4;6;540;Usaquén;7500000000.0;1942501.94
Apartamento;Apartamento en venta en Engativa;3;2;59;Engativa;245000000.0;63455.06
Apartamento;Apartamento en venta en Kennedy;3;4;250;Kennedy;2700000000.0;699300.7
Apartamento;Apartamento en venta en Chico Norte;3;3;161;Chico Norte;1000000000.0;259000.26
Casa;Casa en venta en San Patricio;7;4;479;San Patricio;7000000000.0;1813001.81
Apartamento;Apartamento en venta en Usaquén;3;3;115;Usaquén;468000000.0;121212.12
Apartamento;Apartamento en venta en Zona Noroccidental;2;2;60;Zona Noroccidental;396000000.0;102564.1
Apartamento;Apartamento en venta en Zona Noroccidental;4;7;550;Zona Noroccidental;7200000000.0;1864801.86
Apartamento;Apartamento en venta en Santa Barbara;3;3;123;Santa Barbara;740000000.0;191660.19
Apartamento;Apartamento en venta en Zona Noroccidental;2;2;94;Zona Noroccidental;440000000.0;113960.11
Apartamento;Apartamento en venta en El Chicó;2;3;104;El Chicó;720000000.0;186480.19
Apartamento;Apartamento en venta en Chico Reservado;3;4;202;Chico Reservado;1300000000.0;336700.34
Apartamento;Apartamento en venta en Usaquén;4;5;317;Usaquén;2300000000.0;595700.6
Apartamento;Apartamento en venta en Los Rosales;3;4;210;Los Rosales;2200000000.0;569800.57
Apartamento;Apartamento en venta en Los Rosales;2;3;201;Los Rosales;1150000000.0;297850.3
Apartamento;Apartamento en venta en El Retiro;3;4;214;El Retiro;1680000000.0;435120.44
Apartamento;Apartamento en venta en Zona Noroccidental;3;3;115;Zona Noroccidental;680000000.0;176120.18
Apartamento;Apartamento en venta en Santa Barbara;2;2;131;Santa Barbara;740000000.0;191660.19
Apartamento;Apartamento en venta en Santa Barbara;3;3;194;Santa Barbara;1350000000.0;349650.35
Apartamento;Apartamento en venta en Chapinero Alto;3;2;105;Chapinero Alto;435000000.0;112665.11
Apartamento;Apartamento en venta en Chapinero;3;4;220;Chapinero;2000000000.0;518000.52
Apartamento;Apartamento en venta en Kennedy;2;2;48;Kennedy;145000000.0;37555.04
Apartamento;Apartamento en venta en Metropolis;3;3;88;Metropolis;398000000.0;103082.1
Apartamento;Apartamento en venta en Cedritos;1;1;48;Cedritos;320000000.0;82880.08
Casa;Casa en venta en Barrios Unidos;7;2;270;Barrios Unidos;950000000.0;246050.25
Apartamento;Apartamento en venta en Chico Norte;2;2;85;Chico Norte;760000000.0;196840.2
Casa;Casa en venta en Quiroga;5;3;325;Quiroga;550000000.0;142450.14
Apartamento;Apartamento en venta en Usme;1;1;57;Usme;450000000.0;116550.12
Apartamento;Apartamento en venta en Usaquén;3;2;90;Usaquén;560000000.0;145040.15
Apartamento;Apartamento en venta en Chico Norte;5;5;170;Chico Norte;880000000.0;227920.23
Apartamento;Apartamento en venta en Cedritos;3;4;127;Cedritos;380000000.0;98420.1
Apartamento;Apartamento en venta en Teusaquillo;3;2;136;Teusaquillo;550000000.0;142450.14
Apartamento;Apartamento en venta en Lagos De Cordoba;3;2;111;Lagos De Cordoba;680000000.0;176120.18
Apartamento;Apartamento en venta en Engativa;3;2;81;Engativa;330000000.0;85470.09
Casa;Casa en venta en Engativa;9;5;523;Engativa;2000000000.0;518000.52
Apartamento;Apartamento en venta en Galicia;3;1;96;Galicia;170000000.0;44030.04
Apartamento;Apartamento en venta en Zona Noroccidental;3;3;76;Zona Noroccidental;450000000.0;116550.12
Casa;Casa en venta en Usme;3;4;220;Usme;950000000.0;246050.25
Apartamento;Apartamento en venta en Fontibón;2;1;72;Fontibón;290000000.0;75110.08
Casa;Casa en venta en Antonio Nariño;9;3;412;Antonio Nariño;900000000.0;233100.23
Apartamento;Apartamento en venta en Villas De Granada;3;2;50;Villas De Granada;180000000.0;46620.05
Apartamento;Apartamento en venta en Puente Aranda;2;3;134;Puente Aranda;1040000000.0;269360.27
Casa;Casa en venta en Kennedy;3;2;86;Kennedy;350000000.0;90650.09
Casa;Casa en venta en Engativa;5;3;130;Engativa;330000000.0;85470.09
Apartamento;Apartamento en venta en El Chicó;4;4;250;El Chicó;2200000000.0;569800.57
Apartamento;Apartamento en venta en Fontibón;3;2;59;Fontibón;205000000.0;53095.05
Apartamento;Apartamento en venta en Chapinero;3;3;115;Chapinero;760000000.0;196840.2
Casa;Casa en venta en Santa Fe;3;4;450;Santa Fe;1600000000.0;414400.41
Apartamento;Apartamento en venta en Chapinero;3;5;150;Chapinero;1300000000.0;336700.34
